timestamp,x,y,z
23.525,-8.639999,-50.52,-38.399998
23.564,-8.04,-51.18,-38.16
23.605,-8.22,-50.879997,-38.34
23.644,-8.22,-51.239998,-38.1
23.664,-8.46,-51.42,-38.34
23.705,-8.28,-51.3,-37.86
23.744,-7.2,-52.02,-37.559998
23.765,-7.3199997,-51.78,-37.26
23.805,-8.04,-51.36,-37.62
23.846,-7.5,-50.94,-37.739998
23.866,-8.5199995,-50.52,-38.399998
23.907,-8.639999,-50.94,-38.52
23.946,-9.059999,-50.7,-38.1
23.967,-9.0,-50.82,-37.62
24.007,-8.88,-51.18,-37.559998
24.047,-8.76,-51.0,-38.399998
24.067,-8.34,-50.76,-38.28
24.108,-9.24,-50.64,-38.7
24.147,-8.94,-51.0,-38.34
24.167,-8.94,-51.48,-38.04
24.206,-8.28,-51.239998,-38.76
24.246,-8.5199995,-51.48,-38.16
24.266,-9.059999,-51.0,-37.98
24.306,-8.28,-50.76,-37.14
24.345,-8.22,-50.94,-37.92
24.385,-8.7,-51.0,-37.98
24.405,-8.76,-50.64,-38.219997
24.445,-8.94,-50.34,-38.579998
24.484,-8.04,-51.3,-37.559998
24.505,-8.58,-51.3,-37.739998
24.546,-8.28,-50.7,-37.98
24.585,-8.5199995,-51.3,-37.14
24.607,-8.28,-51.12,-37.68
24.646,-7.9199996,-51.6,-38.579998
24.685,-8.34,-51.6,-38.94
24.705,-8.58,-51.36,-38.1
24.746,-8.04,-52.44,-37.739998
24.787,-8.88,-51.42,-38.34
24.805,-8.7,-51.42,-38.7
24.846,-8.099999,-50.28,-38.46
24.886,-9.24,-50.52,-38.04
24.912,-8.16,-50.7,-37.86
24.947,-8.7,-50.1,-38.46
24.987,-8.58,-50.64,-38.399998
25.006,-8.16,-50.64,-38.28
25.046,-9.0,-50.399998,-37.62
25.086,-8.7,-51.899998,-38.399998
25.107,-8.639999,-51.539997,-38.579998
25.146,-8.88,-50.94,-37.559998
25.186,-9.24,-50.34,-37.739998
25.206,-8.58,-50.399998,-38.46
25.246,-8.7,-50.879997,-38.34
25.287,-8.5199995,-51.42,-37.2
25.306,-8.76,-50.82,-37.26
25.347,-7.8599997,-51.36,-38.219997
25.384,-8.04,-50.7,-38.46
25.426,-8.34,-51.78,-37.8
25.446,-8.7,-51.66,-38.7
25.484,-7.62,-51.18,-38.04
25.509,-8.34,-51.0,-38.28
25.545,-7.14,-51.899998,-38.04
25.585,-7.9199996,-51.539997,-37.86
25.624,-8.4,-51.18,-38.46
25.645,-7.68,-51.059998,-38.46
25.686,-8.46,-51.48,-37.2
25.726,-8.22,-51.48,-37.739998
25.746,-8.58,-51.48,-38.1
25.786,-9.12,-51.36,-38.46
25.826,-8.58,-52.079998,-37.8
25.846,-8.76,-51.719997,-37.44
25.886,-8.34,-51.48,-38.82
25.935,-7.08,-51.96,-38.46
25.945,-7.44,-51.96,-38.76
25.986,-8.34,-50.7,-38.16
26.026,-8.04,-51.6,-38.04
26.046,-7.68,-51.42,-37.559998
26.087,-8.4,-51.719997,-38.04
26.126,-8.34,-50.64,-38.1
26.146,-8.639999,-50.76,-38.1
26.186,-8.28,-51.539997,-38.219997
26.226,-8.76,-50.52,-38.28
26.247,-8.88,-50.34,-38.16
26.286,-8.22,-50.94,-38.579998
26.326,-7.2599998,-51.239998,-38.46
26.364,-7.56,-51.48,-37.98
26.387,-8.28,-50.879997,-37.86
26.426,-7.74,-50.46,-38.28
26.464,-8.16,-51.539997,-38.7
26.484,-8.94,-51.0,-38.34
26.524,-7.98,-51.48,-37.92
26.564,-8.099999,-50.579998,-37.739998
26.585,-8.4,-51.66,-38.1
26.626,-8.4,-50.82,-38.04
26.666,-8.7,-51.12,-38.64
26.686,-8.04,-50.879997,-38.399998
26.726,-8.76,-51.12,-38.28
26.767,-8.46,-50.879997,-38.219997
26.785,-8.04,-51.66,-38.399998
26.826,-8.76,-51.239998,-37.739998
26.866,-8.94,-51.42,-37.559998
26.886,-8.04,-50.76,-37.44
26.927,-8.4,-51.12,-37.8
26.965,-8.04,-51.059998,-38.04
27.006,-8.5199995,-50.82,-38.399998
27.024,-8.639999,-51.12,-38.399998
27.066,-8.46,-50.94,-37.38
27.106,-7.68,-51.0,-38.28
27.125,-7.3199997,-50.579998,-38.16
27.166,-8.58,-50.7,-38.399998
27.206,-8.94,-50.879997,-37.68
27.226,-8.5199995,-50.46,-38.399998
27.266,-8.04,-51.3,-37.98
27.307,-8.88,-51.66,-37.92
27.326,-7.8599997,-51.719997,-37.14
27.365,-8.58,-51.12,-38.879997
27.405,-7.74,-51.239998,-38.64
27.426,-7.9199996,-51.66,-38.76
27.465,-9.0,-51.059998,-38.1
27.505,-8.639999,-51.66,-38.46
27.524,-8.099999,-51.6,-38.7
27.564,-9.48,-50.399998,-38.219997
27.603,-8.639999,-50.82,-37.98
27.624,-8.4,-50.82,-38.1
27.665,-8.88,-51.42,-37.739998
27.705,-9.0,-51.48,-37.8
27.726,-8.46,-51.539997,-37.559998
27.764,-9.0,-50.7,-38.82
27.804,-8.22,-50.94,-37.559998
27.846,-9.12,-50.34,-37.62
27.866,-9.12,-50.94,-37.86
27.906,-8.22,-50.7,-38.28
27.927,-8.88,-50.76,-38.04
27.965,-8.58,-51.6,-37.86
28.006,-8.46,-50.52,-38.46
28.046,-8.34,-50.7,-37.739998
28.066,-8.22,-50.64,-38.04
28.106,-7.9199996,-50.34,-38.04
28.146,-7.62,-50.579998,-37.62
28.166,-8.099999,-50.879997,-38.16
28.206,-8.58,-51.42,-37.8
28.245,-8.58,-51.78,-36.84
28.266,-8.82,-51.539997,-37.32
28.306,-8.22,-51.12,-38.46
28.346,-8.7,-51.18,-37.8
28.366,-9.0,-50.64,-38.28
28.404,-8.28,-51.059998,-37.44
28.444,-8.639999,-50.64,-38.46
28.465,-8.22,-50.94,-38.28
28.503,-8.58,-50.34,-37.8
28.545,-7.98,-50.82,-37.38
28.565,-7.98,-50.94,-37.5
28.604,-8.7,-52.199997,-37.86
28.644,-8.639999,-51.48,-37.62
28.685,-8.76,-51.6,-37.86
28.703,-9.3,-51.48,-38.16
28.744,-8.16,-51.059998,-38.04
28.784,-8.16,-51.84,-37.26
28.806,-8.46,-50.76,-37.739998
28.846,-8.76,-50.52,-38.219997
28.886,-7.98,-51.42,-38.1
28.906,-8.34,-50.52,-38.579998
28.947,-8.5199995,-50.52,-37.8
28.990,-9.0,-50.879997,-37.68
29.005,-8.5199995,-50.219997,-37.5
29.045,-9.24,-50.94,-37.8
29.086,-8.88,-51.42,-38.399998
29.106,-8.28,-51.239998,-38.16
29.145,-8.22,-51.059998,-37.559998
29.187,-8.76,-51.0,-38.16
29.205,-8.28,-50.64,-38.399998
29.246,-8.76,-50.7,-38.16
29.286,-8.82,-50.94,-38.04
29.306,-9.42,-50.7,-38.16
29.345,-9.12,-50.64,-38.1
29.384,-8.22,-50.7,-38.82
29.425,-8.76,-50.82,-38.34
29.446,-7.9199996,-51.059998,-38.16
29.485,-7.68,-51.18,-38.579998
29.523,-8.4,-51.36,-37.739998
29.544,-8.28,-51.059998,-37.44
29.584,-8.7,-49.98,-38.64
29.624,-8.82,-50.82,-37.559998
29.645,-8.58,-50.579998,-37.5
29.685,-8.04,-51.239998,-37.8
29.726,-8.46,-50.64,-38.94
29.746,-8.7,-51.059998,-38.52
29.785,-8.34,-51.059998,-37.98
29.826,-8.16,-51.18,-36.899998
29.846,-7.98,-51.3,-37.44
29.885,-8.5199995,-51.42,-37.5
29.926,-9.179999,-50.579998,-37.079998
29.944,-9.36,-50.34,-37.8
29.986,-8.22,-50.579998,-38.04
30.026,-9.179999,-51.66,-37.86
30.044,-9.12,-51.36,-37.98
30.085,-7.9199996,-51.059998,-37.86
30.125,-8.5199995,-50.879997,-37.739998
30.145,-8.4,-51.059998,-37.86
30.186,-8.7,-51.36,-38.1
30.227,-8.34,-51.0,-38.34
30.246,-8.58,-51.36,-38.1
30.286,-8.46,-50.82,-37.8
30.327,-8.46,-50.94,-37.5
30.365,-8.04,-51.239998,-38.52
30.384,-7.68,-51.059998,-38.7
30.426,-8.34,-51.18,-38.16
30.464,-8.639999,-50.46,-37.68
30.483,-9.0,-51.0,-37.38
30.524,-8.34,-51.6,-37.38
30.567,-8.94,-50.7,-37.5
30.584,-8.58,-50.52,-37.38
30.624,-8.46,-51.6,-37.26
30.665,-9.0,-51.239998,-37.92
30.685,-8.46,-51.6,-37.44
30.725,-8.94,-51.3,-37.8
30.765,-8.16,-51.059998,-37.98
30.786,-8.34,-51.36,-38.04
30.825,-8.04,-51.18,-38.28
30.865,-7.9199996,-50.579998,-38.34
30.886,-8.46,-51.78,-37.98
30.927,-8.639999,-51.12,-38.04
30.965,-8.58,-50.94,-38.219997
30.985,-9.059999,-51.12,-37.5
31.025,-8.04,-50.76,-37.559998
31.064,-8.28,-51.239998,-37.26
31.086,-8.34,-51.059998,-37.68
31.125,-8.34,-51.18,-37.8
31.166,-8.04,-50.94,-37.98
31.186,-8.88,-51.0,-37.739998
31.227,-8.46,-51.0,-37.38
31.266,-8.76,-51.18,-37.559998
31.306,-8.76,-50.7,-37.62
31.325,-8.94,-51.0,-37.559998
31.364,-8.34,-51.12,-38.28
31.405,-8.88,-50.82,-36.96
31.424,-8.22,-50.7,-37.2
31.467,-8.94,-50.879997,-37.2
31.504,-7.9199996,-51.0,-37.739998
31.523,-8.34,-51.3,-37.98
31.565,-7.7999997,-51.239998,-36.96
31.605,-8.46,-51.96,-38.28
31.625,-8.7,-51.48,-37.62
31.666,-8.04,-50.28,-37.98
31.706,-7.68,-50.7,-38.16
31.726,-8.16,-50.039997,-37.68
31.766,-8.7,-51.36,-38.46
31.807,-7.8599997,-50.76,-37.8
31.827,-8.76,-50.94,-37.02
31.867,-8.4,-51.239998,-37.92
31.906,-8.34,-51.36,-38.16
31.925,-7.74,-50.94,-38.04
31.966,-7.7999997,-51.059998,-37.559998
32.007,-9.179999,-51.36,-37.559998
32.026,-8.58,-50.879997,-37.559998
32.068,-9.84,-50.7,-37.739998
32.106,-9.36,-51.12,-38.34
32.127,-8.94,-51.0,-38.219997
32.167,-8.94,-51.48,-38.46
32.207,-8.88,-51.059998,-37.62
32.247,-8.04,-51.3,-38.7
32.266,-8.5199995,-51.0,-38.52
32.307,-9.059999,-51.0,-38.579998
32.346,-8.34,-50.94,-37.86
32.366,-7.7999997,-50.94,-37.44
32.405,-8.58,-52.14,-37.5
32.448,-8.5199995,-49.739998,-37.68
32.465,-8.5199995,-49.62,-38.16
32.505,-8.28,-50.16,-38.399998
32.546,-8.28,-51.48,-38.219997
32.565,-8.34,-51.42,-37.92
32.608,-8.22,-50.82,-37.86
32.647,-7.68,-50.76,-37.739998
32.667,-7.68,-51.0,-37.44
32.708,-8.46,-51.42,-37.44
32.747,-7.9199996,-50.7,-38.52
32.766,-7.62,-50.28,-38.28
32.808,-8.5199995,-50.399998,-38.28
32.848,-8.76,-51.059998,-37.8
32.867,-8.58,-50.82,-37.739998
32.907,-8.04,-50.82,-37.98
32.948,-8.46,-51.18,-37.5
32.968,-8.94,-51.18,-38.16
33.007,-8.22,-51.18,-37.86
33.047,-8.76,-51.18,-38.16
33.088,-7.7999997,-50.76,-37.44
33.107,-8.4,-51.42,-37.32
33.148,-8.04,-50.52,-37.8
33.187,-7.74,-50.219997,-38.04
33.208,-8.58,-50.16,-37.98
33.247,-7.62,-51.12,-37.38
33.288,-7.98,-51.0,-38.219997
33.307,-8.22,-50.7,-37.92
33.348,-9.54,-49.86,-37.38
33.386,-8.639999,-51.239998,-37.739998
33.406,-8.82,-51.42,-37.32
33.451,-7.68,-50.879997,-37.38
33.485,-8.22,-50.579998,-37.5
33.506,-8.7,-50.7,-37.2
33.545,-7.9199996,-50.52,-37.44
33.585,-8.58,-51.0,-37.62
33.607,-9.36,-51.66,-37.44
33.644,-7.56,-50.28,-38.34
33.685,-8.34,-51.3,-37.92
33.725,-8.58,-51.3,-38.16
33.745,-9.48,-51.059998,-38.34
33.785,-8.28,-50.34,-37.8
33.807,-8.639999,-50.52,-37.62
33.847,-8.7,-51.3,-37.559998
33.885,-8.88,-50.64,-38.04
33.928,-8.58,-50.94,-38.52
33.947,-8.34,-50.579998,-37.92
33.988,-9.24,-50.7,-38.04
34.027,-8.88,-51.0,-37.8
34.048,-8.04,-50.7,-37.5
34.088,-8.46,-51.36,-37.86
34.127,-7.98,-50.76,-38.16
34.147,-7.8599997,-51.12,-38.52
34.187,-9.059999,-51.899998,-38.16
34.227,-8.46,-51.12,-37.98
34.247,-7.98,-50.76,-38.7
34.287,-7.9199996,-50.94,-38.16
34.327,-8.5199995,-50.7,-38.219997
34.346,-8.94,-50.879997,-38.16
34.385,-8.099999,-51.18,-37.98
34.426,-9.12,-51.12,-37.92
34.446,-8.4,-51.059998,-37.68
34.486,-8.76,-50.399998,-37.38
34.525,-7.98,-50.399998,-38.579998
34.546,-8.4,-50.7,-37.8
34.586,-8.94,-50.879997,-38.219997
34.625,-8.04,-51.12,-37.2
34.667,-8.88,-51.36,-38.219997
34.687,-8.46,-51.239998,-37.86
34.727,-9.179999,-51.36,-38.1
34.766,-8.76,-51.42,-38.34
34.786,-8.4,-50.579998,-38.04
34.828,-8.34,-50.039997,-38.399998
34.848,-7.44,-51.0,-38.7
34.887,-9.0,-51.3,-37.86
34.927,-8.04,-51.36,-38.34
34.967,-8.4,-51.059998,-37.98
34.986,-8.28,-51.36,-37.14
35.028,-8.4,-51.0,-38.219997
35.067,-9.059999,-50.76,-38.16
35.086,-9.3,-50.879997,-38.219997
35.126,-8.28,-50.76,-38.46
35.168,-9.36,-50.7,-38.16
35.187,-9.24,-49.98,-38.399998
35.227,-8.28,-51.18,-38.28
35.267,-8.34,-50.76,-37.32
35.288,-8.82,-50.94,-37.44
35.328,-8.58,-51.18,-37.559998
35.365,-7.62,-50.7,-38.219997
35.386,-7.56,-51.059998,-37.92
35.426,-8.7,-50.94,-38.46
35.466,-8.82,-50.7,-37.86
35.505,-8.5199995,-51.12,-38.399998
35.525,-8.76,-51.059998,-38.579998
35.565,-9.179999,-51.66,-37.5
35.605,-8.28,-51.66,-38.219997
35.625,-7.9199996,-51.6,-37.62
35.666,-8.04,-50.879997,-38.04
35.706,-9.0,-51.12,-38.219997
35.727,-9.12,-50.7,-37.739998
35.767,-8.28,-50.399998,-37.559998
35.807,-8.58,-50.7,-37.559998
35.826,-8.82,-51.12,-37.2
35.867,-9.059999,-50.879997,-37.739998
35.907,-8.7,-51.12,-38.28
35.927,-9.12,-51.48,-37.68
35.967,-8.34,-51.48,-37.38
36.008,-8.82,-50.34,-38.52
36.028,-8.22,-50.399998,-38.04
36.068,-8.46,-50.28,-37.5
36.117,-8.22,-51.12,-38.219997
36.126,-7.98,-51.239998,-37.68
36.167,-8.58,-50.64,-37.68
36.207,-8.58,-51.42,-38.52
36.227,-8.639999,-51.12,-38.34
36.267,-7.74,-50.7,-37.8
36.307,-8.639999,-50.94,-38.46
36.328,-8.28,-50.82,-38.399998
36.365,-8.82,-50.52,-37.38
36.404,-8.22,-50.879997,-37.92
36.446,-7.9199996,-51.719997,-37.92
36.466,-8.34,-50.28,-38.46
36.505,-9.059999,-50.52,-38.219997
36.545,-7.98,-52.14,-38.399998
36.565,-8.22,-52.62,-38.399998
36.605,-8.7,-51.3,-38.04
36.645,-8.099999,-50.76,-38.82
36.666,-7.5,-51.059998,-38.579998
36.707,-7.7999997,-51.36,-37.86
36.747,-7.9199996,-52.199997,-38.16
36.766,-8.04,-52.02,-38.34
36.807,-8.04,-51.0,-38.399998
36.847,-9.24,-51.48,-38.579998
36.867,-8.82,-50.82,-38.34
36.907,-9.059999,-51.18,-38.04
36.946,-8.28,-51.36,-38.399998
36.965,-8.099999,-51.96,-37.86
37.006,-8.46,-50.879997,-38.52
37.047,-8.88,-51.18,-37.86
37.066,-8.639999,-51.18,-37.559998
37.106,-8.28,-51.42,-37.079998
37.145,-8.099999,-50.7,-38.16
37.187,-9.179999,-51.66,-38.94
37.207,-8.88,-51.48,-38.579998
37.247,-7.74,-50.82,-37.92
37.287,-9.24,-51.0,-37.559998
37.307,-8.76,-50.82,-38.52
37.347,-8.94,-50.579998,-38.399998
37.387,-7.98,-50.76,-39.239998
37.405,-7.5,-50.46,-38.94
37.446,-8.76,-50.82,-37.62
37.485,-8.7,-51.899998,-38.219997
37.504,-8.22,-51.059998,-38.16
37.544,-8.04,-51.3,-37.559998
37.585,-8.04,-51.84,-39.0
37.605,-8.099999,-51.96,-38.579998
37.646,-8.58,-51.0,-38.16
37.687,-8.639999,-49.86,-37.92
37.706,-8.76,-50.76,-37.98
37.747,-8.099999,-51.059998,-37.62
37.787,-8.76,-51.42,-37.92
37.805,-9.42,-51.42,-38.52
37.847,-8.639999,-51.239998,-37.5
37.887,-9.0,-50.94,-38.16
37.906,-9.36,-50.94,-38.399998
37.947,-9.059999,-51.18,-38.46
37.987,-8.099999,-50.579998,-38.579998
38.007,-8.639999,-50.76,-38.52
38.046,-8.16,-50.7,-39.12
38.087,-8.639999,-50.82,-38.94
38.127,-8.46,-51.42,-38.64
38.146,-8.22,-51.239998,-38.879997
38.186,-7.9199996,-51.0,-38.399998
38.227,-8.34,-51.48,-38.219997
38.247,-8.58,-51.12,-38.16
38.287,-8.639999,-50.1,-38.1
38.327,-7.68,-50.94,-38.28
38.346,-8.22,-51.239998,-38.04
38.385,-8.28,-50.579998,-37.739998
38.426,-8.46,-51.059998,-38.94
38.447,-8.5199995,-51.36,-38.52
38.485,-7.56,-50.7,-37.98
38.524,-8.28,-51.0,-37.86
38.546,-8.5199995,-50.76,-38.04
38.584,-8.4,-51.66,-37.8
38.626,-8.46,-51.66,-38.34
38.645,-8.34,-51.96,-37.98
38.684,-8.82,-50.879997,-38.399998
38.724,-8.099999,-51.059998,-37.739998
38.765,-7.98,-50.28,-37.8
38.785,-7.7999997,-51.059998,-38.219997
38.827,-8.94,-50.879997,-38.76
38.866,-7.7999997,-50.94,-38.76
38.886,-8.04,-50.82,-37.98
38.926,-8.88,-50.879997,-38.1
38.966,-8.7,-51.539997,-37.98
38.987,-8.4,-51.3,-38.04
39.027,-9.12,-51.12,-38.16
39.067,-9.059999,-51.18,-38.7
39.087,-8.4,-51.059998,-38.82
39.126,-7.98,-51.059998,-38.579998
39.165,-8.94,-50.94,-38.579998
39.187,-8.82,-50.46,-37.62
39.227,-8.82,-51.48,-38.879997
39.267,-8.88,-50.46,-39.0
39.285,-9.0,-50.82,-38.7
39.326,-8.82,-51.42,-38.52
39.366,-8.76,-50.76,-38.34
39.385,-8.82,-51.18,-37.8
39.429,-8.28,-50.64,-37.68
39.465,-8.34,-51.12,-37.739998
39.486,-7.98,-51.48,-38.219997
39.525,-8.4,-50.399998,-38.16
39.565,-8.76,-49.92,-38.16
39.605,-8.16,-51.0,-38.34
39.625,-8.16,-50.7,-38.82
39.666,-8.5199995,-51.239998,-38.1
39.706,-8.4,-50.579998,-37.68
39.726,-8.34,-50.46,-38.04
39.769,-8.76,-50.7,-38.1
39.806,-8.34,-52.44,-37.68
39.827,-8.7,-51.539997,-38.1
39.866,-8.22,-51.12,-38.16
39.907,-8.5199995,-50.28,-38.399998
39.928,-8.34,-50.879997,-38.399998
39.966,-8.4,-50.7,-37.92
40.008,-8.88,-51.539997,-37.62
40.026,-8.16,-51.3,-37.14
40.066,-8.58,-51.18,-37.739998
40.107,-8.94,-51.96,-37.26
40.127,-9.12,-50.82,-37.92
40.166,-8.4,-50.219997,-37.8
40.206,-9.12,-51.42,-38.7
40.228,-8.58,-51.3,-38.16
40.267,-7.9199996,-51.0,-38.94
40.306,-7.9199996,-51.0,-38.28
40.326,-8.099999,-50.94,-38.28
40.364,-8.5199995,-50.7,-38.52
40.405,-7.56,-50.82,-37.98
40.447,-8.28,-50.7,-37.68
40.469,-8.099999,-51.719997,-38.04
40.504,-7.44,-50.34,-39.0
40.544,-8.82,-50.28,-37.739998
40.564,-8.5199995,-50.46,-37.98
40.606,-9.66,-51.12,-37.26
40.647,-8.88,-51.0,-37.86
40.666,-8.4,-51.12,-37.8
40.706,-8.28,-50.879997,-38.34
40.746,-8.5199995,-51.059998,-38.76
40.766,-8.639999,-50.7,-38.94
40.806,-8.28,-51.0,-38.52
40.847,-8.28,-51.36,-38.52
40.867,-8.82,-50.82,-38.16
40.907,-8.4,-51.3,-37.5
40.947,-8.94,-50.82,-38.1
40.967,-8.94,-50.46,-38.1
41.008,-8.46,-51.239998,-37.559998
41.047,-8.639999,-50.879997,-37.8
41.067,-8.7,-50.879997,-38.28
41.107,-8.7,-51.719997,-38.1
41.146,-8.76,-50.879997,-38.64
41.167,-8.94,-50.399998,-38.7
41.206,-8.28,-50.94,-38.7
41.247,-8.58,-51.0,-37.739998
41.267,-8.94,-51.42,-37.559998
41.306,-8.7,-51.18,-37.44
41.346,-8.099999,-51.0,-38.34
41.384,-8.46,-50.399998,-38.1
41.404,-8.7,-50.579998,-38.219997
41.445,-8.7,-50.879997,-38.219997
41.485,-7.8599997,-50.76,-38.52
41.503,-8.82,-50.879997,-38.04
41.545,-8.28,-50.76,-38.28
41.584,-8.22,-50.94,-37.559998
41.604,-8.639999,-51.0,-37.559998
41.644,-8.4,-50.34,-37.8
41.686,-8.76,-51.12,-38.04
41.705,-8.88,-50.879997,-38.219997
41.746,-8.28,-50.1,-38.52
41.787,-8.099999,-51.059998,-38.04
41.806,-7.56,-50.82,-37.86
41.848,-8.82,-50.64,-37.62
41.887,-8.5199995,-51.12,-38.7
41.907,-8.16,-50.94,-38.879997
41.948,-7.14,-50.52,-38.04
41.984,-7.74,-50.579998,-37.32
42.025,-8.88,-50.76,-38.28
42.045,-8.34,-51.36,-38.04
42.084,-8.46,-51.0,-38.52
42.124,-8.46,-51.059998,-37.98
42.144,-8.58,-50.52,-37.8
42.184,-8.16,-50.1,-38.16
42.226,-8.76,-51.0,-39.0
42.246,-9.179999,-51.36,-38.04
42.286,-8.22,-50.7,-37.62
42.326,-8.099999,-51.059998,-37.8
42.345,-9.12,-50.7,-37.8
42.385,-7.9199996,-51.18,-38.1
42.426,-8.099999,-49.92,-39.48
42.449,-8.34,-50.64,-38.46
42.484,-8.639999,-51.059998,-38.04
42.524,-8.94,-50.82,-38.7
42.545,-8.4,-50.579998,-38.1
42.585,-8.88,-51.48,-37.86
42.624,-8.4,-51.84,-38.16
42.645,-8.82,-51.719997,-38.219997
42.686,-8.82,-50.579998,-38.64
42.725,-8.76,-50.94,-37.62
42.746,-8.5199995,-50.7,-37.559998
42.787,-8.82,-50.879997,-38.04
42.825,-7.74,-51.539997,-38.579998
42.846,-7.08,-52.079998,-39.36
42.886,-8.58,-50.82,-38.399998
42.927,-9.12,-49.92,-37.739998
42.966,-8.099999,-50.879997,-37.32
42.986,-7.98,-51.12,-37.38
43.025,-7.8599997,-51.719997,-37.92
43.067,-8.5199995,-51.719997,-37.68
43.086,-7.8599997,-51.48,-37.62
43.126,-7.8599997,-51.18,-37.98
43.166,-8.76,-51.84,-37.8
43.186,-8.7,-51.899998,-37.32
43.225,-9.36,-51.12,-38.7
43.265,-8.34,-51.18,-37.2
43.286,-8.34,-51.12,-37.8
43.325,-8.7,-51.0,-38.16
43.364,-7.9199996,-50.52,-37.38
43.384,-8.04,-50.7,-38.1
43.429,-8.34,-50.16,-37.559998
43.465,-8.04,-51.899998,-39.18
43.484,-7.8599997,-51.66,-38.64
43.524,-8.04,-50.52,-38.34
43.563,-8.76,-51.42,-38.64
43.588,-8.88,-51.239998,-38.82
43.624,-9.36,-51.719997,-38.1
43.664,-8.04,-51.6,-38.1
43.704,-8.16,-50.879997,-37.14
43.723,-8.639999,-50.7,-37.559998
43.764,-9.42,-51.18,-37.68
43.804,-9.12,-50.94,-38.579998
43.824,-9.179999,-50.94,-38.76
43.867,-8.28,-50.399998,-38.46
43.887,-8.46,-50.52,-38.52
43.925,-8.639999,-50.7,-38.1
43.966,-7.98,-51.059998,-37.32
44.006,-8.099999,-50.76,-38.219997
44.025,-8.82,-51.12,-37.98
44.066,-8.4,-50.52,-38.7
44.107,-8.639999,-51.0,-38.04
44.126,-8.34,-51.059998,-38.34
44.166,-8.34,-51.48,-38.64
44.206,-8.5199995,-50.46,-38.399998
44.226,-8.16,-50.28,-38.7
44.266,-9.24,-50.46,-37.92
44.306,-8.4,-51.42,-38.219997
44.326,-8.94,-50.879997,-38.16
44.365,-8.5199995,-51.719997,-37.86
44.404,-8.46,-50.46,-38.579998
44.424,-8.16,-50.879997,-38.34
44.467,-8.34,-51.0,-39.12
44.503,-9.179999,-50.94,-38.46
44.544,-8.58,-51.12,-38.34
44.564,-8.34,-50.94,-38.82
44.604,-8.34,-50.579998,-38.52
44.645,-8.639999,-50.76,-38.399998
44.665,-8.4,-50.46,-38.219997
44.705,-8.58,-51.059998,-38.219997
44.746,-9.599999,-51.42,-38.46
44.766,-8.58,-50.76,-38.1
44.806,-9.0,-51.719997,-37.98
44.845,-7.62,-50.7,-37.8
44.865,-8.28,-50.7,-38.1
44.906,-8.28,-51.899998,-38.52
44.945,-8.58,-50.82,-37.26
44.965,-8.7,-50.7,-37.62
45.005,-8.639999,-50.94,-37.68
45.045,-7.8599997,-50.82,-38.34
45.066,-8.58,-50.94,-37.8
45.106,-8.94,-50.64,-38.46
45.147,-8.5199995,-50.579998,-38.46
45.166,-8.28,-50.76,-38.399998
45.206,-7.68,-51.239998,-37.92
45.245,-8.94,-50.46,-38.1
45.265,-9.36,-50.399998,-38.219997
45.306,-8.46,-51.239998,-38.76
45.344,-9.179999,-51.3,-38.399998
45.365,-9.36,-51.0,-37.92
45.405,-9.059999,-50.579998,-37.92
45.445,-8.04,-51.0,-37.98
45.473,-8.4,-50.7,-38.76
45.504,-8.34,-51.66,-38.1
45.544,-8.16,-50.34,-38.46
45.584,-8.7,-50.82,-39.0
45.604,-8.46,-51.3,-38.399998
45.645,-8.46,-50.94,-37.8
45.685,-8.5199995,-50.879997,-38.579998
45.705,-8.7,-50.64,-38.28
45.746,-8.4,-51.12,-37.92
45.786,-7.98,-51.18,-38.7
45.806,-7.7999997,-51.42,-39.0
45.846,-8.16,-51.12,-37.86
45.885,-7.9199996,-51.899998,-37.5
45.906,-8.4,-52.079998,-37.2
45.946,-8.7,-51.48,-37.38
45.985,-8.58,-50.94,-37.98
46.006,-8.76,-51.36,-37.8
46.046,-9.42,-50.399998,-37.92
46.087,-8.88,-50.7,-38.34
46.106,-8.34,-50.879997,-37.86
46.146,-7.9199996,-50.28,-37.92
46.186,-8.099999,-51.3,-39.059998
46.205,-8.76,-51.239998,-38.879997
46.246,-8.4,-51.059998,-37.8
46.285,-8.22,-50.52,-37.98
46.306,-8.16,-50.7,-38.04
46.345,-8.46,-51.0,-38.399998
46.384,-7.74,-50.7,-38.34
46.424,-8.28,-51.3,-38.1
46.443,-7.62,-50.7,-38.34
46.483,-9.3,-50.34,-37.62
46.524,-7.74,-51.18,-37.92
46.543,-7.74,-50.76,-37.98
46.584,-8.5199995,-50.579998,-38.04
46.623,-8.22,-51.6,-37.98
46.645,-8.82,-50.76,-37.739998
46.686,-8.16,-50.82,-37.559998
46.726,-8.58,-51.84,-37.739998
46.745,-9.0,-50.579998,-37.92
46.786,-8.5199995,-50.82,-37.92
46.826,-8.88,-50.64,-37.44
46.846,-8.28,-50.879997,-37.44
46.885,-8.5199995,-50.1,-38.399998
46.925,-9.179999,-51.48,-38.34
46.946,-9.12,-50.879997,-37.98
46.986,-8.82,-50.879997,-38.7
47.024,-8.4,-51.6,-37.68
47.045,-8.22,-51.3,-37.8
47.085,-8.34,-50.579998,-37.739998
47.125,-9.54,-50.579998,-38.579998
47.165,-8.04,-50.94,-37.98
47.186,-8.58,-51.3,-38.04
47.225,-8.16,-51.719997,-39.0
